StripChart:,Data,
Date:, Thu Mar 09 13:00:19 2023
,
Number of Data Variables =, 13,
Max Number of Data Points =, 100000,
Number of Data Points =, 1237,
Time Interval,         1, to ,     74161,

 ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- ,
       59461,     60.3504,     46.7569,     19.3155,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.483,     161.044,     268.928,     323.379,     363.008,
       59521,     60.3504,     46.7569,      19.315,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.483,     161.044,     268.928,     323.379,     363.008,
       59581,     60.3504,     46.7569,     19.3146,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.483,     161.044,     268.928,     323.379,     363.008,
       59641,     60.3504,     46.7569,     19.3142,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.483,     161.044,     268.928,     323.379,     363.008,
       59701,     60.3504,     46.7569,     19.3137,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.483,     161.044,     268.928,     323.379,     363.008,
       59761,     60.3504,     46.7569,     19.3133,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.483,     161.044,     268.928,     323.379,     363.008,
       59821,     60.3504,     46.7569,     19.3129,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.483,     161.044,     268.928,     323.379,     363.008,
       59881,     60.3504,     46.7569,     19.3124,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.483,     161.044,     268.928,     323.379,     363.008,
       59941,     60.3504,     46.7569,      19.312,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.483,     161.044,     268.927,     323.379,     363.007,
       60001,     60.3504,     46.7569,     19.3115,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.483,     161.044,     268.927,     323.379,     363.007,
       60061,     60.3504,     46.7569,     19.3111,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.483,     161.044,     268.927,     323.379,     363.007,
       60121,     60.3504,     46.7569,     19.3107,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.483,     161.043,     268.927,     323.379,     363.007,
       60181,     60.3504,     46.7569,     19.3102,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.483,     161.043,     268.927,     323.379,     363.007,
       60241,     60.3504,     46.7569,     19.3098,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.483,     161.043,     268.927,     323.379,     363.007,
       60301,     60.3504,     46.7569,     19.3093,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.483,     161.043,     268.927,     323.379,     363.007,
       60361,     60.3504,     46.7569,     19.3089,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.483,     161.043,     268.927,     323.379,     363.007,
       60421,     60.3504,     46.7569,     19.3085,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.483,     161.043,     268.927,     323.379,     363.007,
       60481,     60.3504,     46.7569,      19.308,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.043,     268.927,     323.379,     363.007,
       60541,     60.3504,     46.7569,     19.3076,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.043,     268.927,     323.379,     363.007,
       60601,     60.3504,     46.7569,     19.3071,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.043,     268.927,     323.379,     363.007,
       60661,     60.3504,     46.7569,     19.3067,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.043,     268.927,     323.379,     363.007,
       60721,     60.3504,     46.7569,     19.3063,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.043,     268.927,     323.379,     363.007,
       60781,     60.3504,     46.7569,     19.3059,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.043,     268.927,     323.379,     363.007,
       60841,     60.3504,     46.7569,     19.3054,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.043,     268.927,     323.379,     363.007,
       60901,     60.3504,     46.7569,      19.305,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.043,     268.927,     323.379,     363.007,
       60961,     60.3504,     46.7569,     19.3046,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.043,     268.927,     323.379,     363.007,
       61021,     60.3504,     46.7569,     19.3042,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.043,     268.927,     323.379,     363.007,
       61081,     60.3504,     46.7569,     19.3038,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.043,     268.927,     323.379,     363.007,
       61141,     60.3504,     46.7569,     19.3034,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.043,     268.927,     323.379,     363.007,
       61201,     60.3504,     46.7569,      19.303,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.043,     268.927,     323.379,     363.007,
       61261,     60.3504,     46.7569,     19.3026,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.043,     268.927,     323.379,     363.007,
       61321,     60.3504,     46.7569,     19.3022,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.043,     268.927,     323.379,     363.007,
       61381,     60.3504,     46.7569,     19.3018,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.043,     268.927,     323.379,     363.007,
       61441,     60.3504,     46.7569,     19.3014,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.043,     268.927,     323.379,     363.007,
       61501,     60.3504,     46.7569,     19.3011,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.043,     268.927,     323.379,     363.007,
       61561,     60.3504,     46.7569,     19.3007,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.043,     268.927,     323.379,     363.007,
       61621,     60.3504,     46.7569,     19.3004,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.043,     268.927,     323.379,     363.007,
       61681,     60.3504,     46.7569,        19.3,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.043,     268.927,     323.378,     363.007,
       61741,     60.3504,     46.7569,     19.2997,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.043,     268.927,     323.378,     363.007,
       61801,     60.3504,     46.7569,     19.2993,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.043,     268.926,     323.378,     363.007,
       61861,     60.3504,     46.7569,      19.299,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.043,     268.926,     323.378,     363.007,
       61921,     60.3504,     46.7569,     19.2987,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.007,
       61981,     60.3504,     46.7569,     19.2984,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       62041,     60.3504,     46.7569,     19.2981,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       62101,     60.3504,     46.7569,     19.2978,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       62161,     60.3504,     46.7569,     19.2975,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       62221,     60.3504,     46.7569,     19.2972,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       62281,     60.3504,     46.7569,     19.2969,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       62341,     60.3504,     46.7569,     19.2966,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       62401,     60.3504,     46.7569,     19.2964,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       62461,     60.3504,     46.7569,     19.2961,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       62521,     60.3504,     46.7569,     19.2959,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       62581,     60.3504,     46.7569,     19.2956,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       62641,     60.3504,     46.7569,     19.2954,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       62701,     60.3504,     46.7569,     19.2952,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       62761,     60.3504,     46.7569,      19.295,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       62821,     60.3504,     46.7569,     19.2948,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       62881,     60.3504,     46.7569,     19.2946,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       62941,     60.3504,     46.7569,     19.2944,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       63001,     60.3504,     46.7569,     19.2942,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       63061,     60.3504,     46.7569,     19.2941,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       63121,     60.3504,     46.7569,     19.2939,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       63181,     60.3504,     46.7569,     19.2938,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       63241,     60.3504,     46.7569,     19.2936,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       63301,     60.3504,     46.7569,     19.2935,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       63361,     60.3504,     46.7569,     19.2934,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       63421,     60.3504,     46.7569,     19.2933,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       63481,     60.3504,     46.7569,     19.2932,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       63541,     60.3504,      46.757,     19.2931,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       63601,     60.3504,      46.757,      19.293,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       63661,     60.3504,      46.757,     19.2929,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       63721,     60.3504,      46.757,     19.2928,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       63781,     60.3504,      46.757,     19.2928,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       63841,     60.3504,      46.757,     19.2927,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       63901,     60.3504,      46.757,     19.2927,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       63961,     60.3504,      46.757,     19.2926,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       64021,     60.3504,      46.757,     19.2926,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       64081,     60.3504,      46.757,     19.2926,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       64141,     60.3504,      46.757,     19.2926,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       64201,     60.3504,      46.757,     19.2926,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       64261,     60.3504,      46.757,     19.2926,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       64321,     60.3504,      46.757,     19.2926,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       64381,     60.3504,      46.757,     19.2926,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       64441,     60.3504,      46.757,     19.2926,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       64501,     60.3504,      46.757,     19.2926,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       64561,     60.3504,      46.757,     19.2927,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       64621,     60.3504,      46.757,     19.2927,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       64681,     60.3504,      46.757,     19.2928,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       64741,     60.3504,      46.757,     19.2928,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       64801,     60.3504,      46.757,     19.2929,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       64861,     60.3504,      46.757,      19.293,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       64921,     60.3504,      46.757,     19.2931,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       64981,     60.3504,      46.757,     19.2931,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       65041,     60.3504,      46.757,     19.2932,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       65101,     60.3504,      46.757,     19.2933,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       65161,     60.3504,      46.757,     19.2934,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       65221,     60.3504,      46.757,     19.2935,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       65281,     60.3504,      46.757,     19.2937,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       65341,     60.3504,      46.757,     19.2938,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       65401,     60.3504,      46.757,     19.2939,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       65461,     60.3504,      46.757,      19.294,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       65521,     60.3504,      46.757,     19.2942,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       65581,     60.3504,      46.757,     19.2943,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       65641,     60.3504,      46.757,     19.2944,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       65701,     60.3504,      46.757,     19.2946,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       65761,     60.3504,      46.757,     19.2947,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       65821,     60.3504,      46.757,     19.2949,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       65881,     60.3504,      46.757,      19.295,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       65941,     60.3504,      46.757,     19.2952,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       66001,     60.3504,      46.757,     19.2954,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       66061,     60.3504,      46.757,     19.2955,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       66121,     60.3504,      46.757,     19.2957,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       66181,     60.3504,      46.757,     19.2959,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       66241,     60.3504,      46.757,      19.296,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       66301,     60.3504,      46.757,     19.2962,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       66361,     60.3504,      46.757,     19.2964,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       66421,     60.3504,      46.757,     19.2966,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       66481,     60.3504,      46.757,     19.2968,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       66541,     60.3504,      46.757,      19.297,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       66601,     60.3504,      46.757,     19.2971,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       66661,     60.3504,      46.757,     19.2973,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       66721,     60.3504,      46.757,     19.2975,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       66781,     60.3504,      46.757,     19.2977,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       66841,     60.3504,      46.757,     19.2979,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       66901,     60.3504,      46.757,     19.2981,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       66961,     60.3504,      46.757,     19.2983,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       67021,     60.3504,      46.757,     19.2985,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       67081,     60.3504,      46.757,     19.2987,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       67141,     60.3504,      46.757,     19.2989,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.926,     323.378,     363.006,
       67201,     60.3504,      46.757,     19.2991,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.927,     323.378,     363.006,
       67261,     60.3504,      46.757,     19.2993,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.927,     323.378,     363.006,
       67321,     60.3504,      46.757,     19.2995,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.927,     323.378,     363.006,
       67381,     60.3504,      46.757,     19.2996,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.927,     323.378,     363.006,
       67441,     60.3504,      46.757,     19.2998,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.927,     323.378,     363.006,
       67501,     60.3504,      46.757,        19.3,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.927,     323.378,     363.006,
       67561,     60.3504,      46.757,     19.3002,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.927,     323.378,     363.006,
       67621,     60.3504,      46.757,     19.3004,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.927,     323.378,     363.006,
       67681,     60.3504,      46.757,     19.3006,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.927,     323.378,     363.006,
       67741,     60.3504,      46.757,     19.3008,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.927,     323.378,     363.006,
       67801,     60.3504,      46.757,      19.301,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.927,     323.378,     363.006,
       67861,     60.3504,      46.757,     19.3012,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.927,     323.378,     363.006,
       67921,     60.3504,      46.757,     19.3014,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.927,     323.378,     363.006,
       67981,     60.3504,      46.757,     19.3015,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.927,     323.378,     363.006,
       68041,     60.3504,      46.757,     19.3017,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.927,     323.378,     363.006,
       68101,     60.3504,      46.757,     19.3019,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.927,     323.378,     363.006,
       68161,     60.3504,      46.757,     19.3021,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.927,     323.379,     363.006,
       68221,     60.3504,      46.757,     19.3022,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.927,     323.379,     363.006,
       68281,     60.3504,      46.757,     19.3024,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.042,     268.927,     323.379,     363.007,
       68341,     60.3504,      46.757,     19.3026,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.043,     268.927,     323.379,     363.007,
       68401,     60.3504,      46.757,     19.3028,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.043,     268.927,     323.379,     363.007,
       68461,     60.3504,      46.757,     19.3029,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.043,     268.927,     323.379,     363.007,
       68521,     60.3504,      46.757,     19.3031,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.043,     268.927,     323.379,     363.007,
       68581,     60.3504,      46.757,     19.3032,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.043,     268.927,     323.379,     363.007,
       68641,     60.3504,      46.757,     19.3034,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.043,     268.927,     323.379,     363.007,
       68701,     60.3504,      46.757,     19.3036,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.043,     268.927,     323.379,     363.007,
       68761,     60.3504,      46.757,     19.3037,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.043,     268.927,     323.379,     363.007,
       68821,     60.3504,      46.757,     19.3038,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.043,     268.927,     323.379,     363.007,
       68881,     60.3504,      46.757,      19.304,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.043,     268.927,     323.379,     363.007,
       68941,     60.3504,      46.757,     19.3041,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.043,     268.927,     323.379,     363.007,
       69001,     60.3504,      46.757,     19.3043,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.043,     268.927,     323.379,     363.007,
       69061,     60.3504,      46.757,     19.3044,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.043,     268.927,     323.379,     363.007,
       69121,     60.3504,      46.757,     19.3045,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.043,     268.927,     323.379,     363.007,
       69181,     60.3504,      46.757,     19.3047,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.043,     268.927,     323.379,     363.007,
       69241,     60.3504,      46.757,     19.3048,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.043,     268.927,     323.379,     363.007,
       69301,     60.3504,      46.757,     19.3049,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.043,     268.927,     323.379,     363.007,
       69361,     60.3504,      46.757,      19.305,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.043,     268.927,     323.379,     363.007,
       69421,     60.3504,      46.757,     19.3051,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.043,     268.927,     323.379,     363.007,
       69481,     60.3504,      46.757,     19.3053,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.043,     268.927,     323.379,     363.007,
       69541,     60.3504,      46.757,     19.3054,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.043,     268.927,     323.379,     363.007,
       69601,     60.3504,      46.757,     19.3055,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.043,     268.927,     323.379,     363.007,
       69661,     60.3504,      46.757,     19.3056,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.043,     268.927,     323.379,     363.007,
       69721,     60.3504,      46.757,     19.3057,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.043,     268.927,     323.379,     363.007,
       69781,     60.3504,      46.757,     19.3057,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.043,     268.927,     323.379,     363.007,
       69841,     60.3504,      46.757,     19.3058,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.043,     268.927,     323.379,     363.007,
       69901,     60.3504,      46.757,     19.3059,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.043,     268.927,     323.379,     363.007,
       69961,     60.3504,      46.757,      19.306,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.043,     268.927,     323.379,     363.007,
       70021,     60.3504,      46.757,     19.3061,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.043,     268.927,     323.379,     363.007,
       70081,     60.3504,      46.757,     19.3061,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.043,     268.927,     323.379,     363.007,
       70141,     60.3504,      46.757,     19.3062,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.043,     268.927,     323.379,     363.007,
       70201,     60.3504,      46.757,     19.3063,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.043,     268.927,     323.379,     363.007,
       70261,     60.3504,     46.7569,     19.3063,      12.766,     17.4468,     60.1583,     34.1838,     5.65787,     174.482,     161.043,     268.927,     323.379,     363.007,
